日期,收盘点位,全收益收盘点位(元),市值(元),流通市值(元),自由流通市值(元),PB市值加权,PB 分位点,PB 80%分位点值,PB 50%分位点值,PB 20%分位点值
2019-01-15,3127.99,3902.3,30202906450714.1,22281907565930,9477609956585.506,1.2929,0.06,2.376,1.6737,1.4211
2019-01-14,3067.78,3827.19,29734644974818.5,21919026533062,9297400674020.193,1.2728,0.0448,2.376,1.674,1.4211
2019-01-11,3094.78,3860.86,29983033268146.09,22088923218617,9376062908721.12,1.2835,0.0534,2.3758,1.6742,1.4217
2019-01-10,3072.69,3833.3,29782517760136.33,21935840780893,9307451925758.885,1.2749,0.0456,2.376,1.6742,1.4217
2019-01-09,3078.48,3840.52,29911611596785.71,22013920323923,9325904066488.27,1.2804,0.0502,2.376,1.6748,1.4223
2019-01-08,3047.7,3802.13,29641277657243.6,21811585095929,9232487286239.87,1.2688,0.0411,2.376,1.6749,1.4227
2019-01-07,3054.3,3810.37,29693955564281.605,21862710383909,9252984926649.438,1.2711,0.0436,2.376,1.6753,1.4228
2019-01-04,3035.87,3787.38,29580157786290.7,21759971102443,9199009644625.438,1.2662,0.0399,2.3758,1.6757,1.4235
2019-01-03,2964.84,3698.76,28976612242480.31,21304809193444,8983172561921.62,1.2404,0.023,2.376,1.6758,1.4235
2019-01-02,2969.54,3704.62,28972851173007.707,21316674506096,8992836667899.848,1.2402,0.0226,2.376,1.6759,1.4236
2018-12-28,3010.65,3755.91,29396477261818.004,21551866935759,9103040259688.645,1.2584,0.0337,2.3758,1.6762,1.4247
2018-12-27,2990.51,3730.71,29234866810604.29,21433584478817,9040902419571.64,1.2514,0.0313,2.376,1.6763,1.4247
2018-12-26,3002.03,3745.09,29348344934872.01,21503678202853,9074342384097.635,1.2563,0.0325,2.376,1.6766,1.425
2018-12-25,3017.28,3764.11,29439359970766,21571895543085,9121246000485.477,1.2602,0.0329,2.376,1.6771,1.4256
2018-12-24,3038.2,3790.2,29647419528924.4,21728697005740,9184593069587.418,1.2691,0.0382,2.376,1.6771,1.4261
2018-12-21,3029.4,3779.22,29567868362335.797,21650538323286,9159895748315.33,1.2657,0.037,2.3758,1.6775,1.427
2018-12-20,3067.42,3826.65,29872708902867.71,21875937177760,9276519776394.453,1.2787,0.044,2.376,1.6775,1.427
2018-12-19,3091.13,3856.23,30127719446097.59,22052629695424,9344452087040.357,1.2896,0.051,2.376,1.6777,1.4271
2018-12-18,3128.43,3902.77,30451423476620.9,22292087060838,9460491134668.445,1.3035,0.0613,2.376,1.6779,1.4271
2018-12-17,3161.2,3943.65,30755151589729.6,22522754851401,9561265159347.37,1.3165,0.0715,2.376,1.678,1.4272
2018-12-14,3165.91,3949.53,30116760634868.29,22396968494911,9513057159442.07,1.2913,0.0514,2.3758,1.6782,1.4282
2018-12-13,3219.69,4016.62,30555018488861.3,22716740196819,9674250523882.973,1.3101,0.0662,2.376,1.6783,1.4282
2018-12-12,3170.61,3955.39,30151920010718.91,22405112439192,9528817714607.645,1.2928,0.0522,2.376,1.6791,1.4293
2018-12-11,3159.82,3941.92,30023590678042.31,22322325403780,9496605887915.324,1.2873,0.0498,2.376,1.6797,1.4295
2018-12-10,3144.76,3923.15,29926997604541.605,22251606694363,9452353633832.736,1.2832,0.0473,2.376,1.6797,1.4299
2018-12-07,3181.56,3969.06,30209736733829.504,22459349026847,9560235141019.691,1.2953,0.0538,2.376,1.68,1.431
2018-12-06,3181.67,3968.83,30196170622382.5,22456558099125,9550692549454.03,1.2944,0.0535,2.3762,1.6803,1.431
2018-12-05,3252,4056.56,30766668023934.5,22890009087365,9759353825679.441,1.3189,0.072,2.3762,1.6804,1.4311
2018-12-04,3267.71,4076.15,30919237076280.8,22956118930256,9807914932552.47,1.3254,0.0781,2.3762,1.6809,1.4317
2018-12-03,3260.95,4067.72,30862053284103.5,22912687483447,9789512034255.14,1.323,0.0761,2.3762,1.6809,1.4318
2018-11-30,3172.69,3957.62,30115603949242.59,22334312006870,9524566690891.07,1.291,0.0501,2.376,1.6813,1.4322
2018-11-29,3137.65,3913.92,29836574416297.01,22113848717471,9419948568381.52,1.279,0.044,2.3762,1.6815,1.4322
2018-11-28,3178.93,3965.41,30164397899108.91,22354059840348,9543404636903.342,1.2931,0.051,2.3762,1.6823,1.4326
2018-11-27,3137.24,3913.4,29841030809538.4,22098979221148,9417255641775.934,1.2792,0.044,2.3762,1.6824,1.4333
2018-11-26,3141.24,3918.39,29905480665042.59,22153838689632,9432067279662.635,1.282,0.0452,2.3762,1.6824,1.4339
2018-11-23,3143.48,3921.18,29923416629685.414,22178644164888,9437878172809.404,1.2828,0.0452,2.376,1.6827,1.4348
2018-11-22,3214.43,4009.68,30500908483764.793,22617233778113,9651250380321.082,1.3076,0.0588,2.3762,1.6828,1.4348
2018-11-21,3226.49,4024.73,30598042685468.41,22683509801221,9687020733871.035,1.3117,0.0633,2.3762,1.6831,1.435
2018-11-20,3218.41,4014.65,30568037607879.9,22655742229060,9664063625001.285,1.3104,0.0617,2.3762,1.6833,1.4357
2018-11-19,3294.6,4109.7,31189044477544.9,23131168469763,9891830674930.807,1.3371,0.0851,2.3762,1.6835,1.4363
2018-11-16,3257.67,4063.63,30844237461587.297,22874006202243,9779374171928.336,1.3223,0.0711,2.376,1.6848,1.4378
2018-11-15,3242.37,4044.54,30753579955088.2,22801406545835,9733280975887.69,1.3184,0.067,2.3762,1.6848,1.4378
2018-11-14,3204.94,3997.45,30412947378305.215,22558812385040,9620763955142.781,1.3037,0.0563,2.3762,1.6856,1.438
2018-11-13,3237.38,4037.91,30763297339075.01,22829884518679,9719381945309.734,1.3187,0.067,2.3762,1.6857,1.4383
2018-11-12,3205.14,3997.7,30549058474488.5,22657317749269,9621348446000.893,1.3095,0.0596,2.3762,1.6857,1.4387
2018-11-09,3167.44,3950.68,30290694391175.6,22457937285330,9509592579302.072,1.2984,0.053,2.376,1.686,1.4399
2018-11-08,3212.77,4007.22,30838212526225.5,22831278401619,9652795942134.008,1.3219,0.0683,2.3762,1.686,1.4399
2018-11-07,3221.91,4018.61,30878242617811.992,22861312708873,9679085515366.406,1.3236,0.0699,2.3762,1.6863,1.4412
2018-11-06,3243.15,4045.11,31089351727203.688,23023342137926,9750704743337.69,1.3327,0.0757,2.3762,1.6867,1.4421
2018-11-05,3262.84,4069.66,31226056322394.09,23127207737811,9809819074359.668,1.3387,0.0831,2.3762,1.6871,1.4426
2018-11-02,3290.25,4103.85,31438661717399.61,23266651804131,9868551447380.078,1.3485,0.0929,2.376,1.6876,1.443
2018-11-01,3177.03,3962.64,30569493645335.406,22587034768862,9531257326284.387,1.3112,0.0604,2.3762,1.688,1.443
2018-10-31,3153.82,3933.69,30496459760034.305,22516533145188,9462538373887.725,1.3084,0.0584,2.3762,1.6882,1.4431
2018-10-30,3110.26,3879.3,30153457889129.69,22231081231242,9244284460628.555,1.3208,0.0662,2.3762,1.6885,1.4435
2018-10-29,3076.89,3837.68,29876481369298.605,22025662665987,9118402535492.47,1.3224,0.0674,2.3762,1.6889,1.4442
2018-10-26,3173.64,3958.35,30666029133704.59,22615341173262,9405989038982.914,1.3662,0.1122,2.376,1.6891,1.4447
2018-10-25,3194.31,3984.03,30776743625951.297,22707790364879,9463639810940.12,1.3764,0.125,2.3762,1.6893,1.4447
2018-10-24,3188.2,3976.25,30686275561106.1,22664069823351,9442755891144.52,1.373,0.1225,2.3762,1.6905,1.4449
2018-10-23,3183.43,3970.06,30551677333150.676,22598773251890,9425584886868.86,1.3782,0.1258,2.3762,1.6908,1.4453
2018-10-22,3270.27,4078.02,31365788189765.31,23207714746647,9682188740584.004,1.4151,0.1669,2.3762,1.6921,1.4458
2018-10-19,3134.95,3909.04,30192522963536.19,22333948868311,9282761789340.387,1.3627,0.1065,2.376,1.6931,1.446
2018-10-18,3044.39,3796.13,29355421796369.895,21733015980901,9012477382367.92,1.3251,0.0683,2.3762,1.6932,1.446
2018-10-17,3118.25,3888.22,30162599202886.49,22347904753086,9234938600462.357,1.3616,0.1049,2.3762,1.6933,1.4469
2018-10-16,3100.97,3866.68,29987062776650.89,22216101609369,9180586643003.01,1.3536,0.0966,2.3762,1.6936,1.4476
2018-10-15,3126.45,3898.45,30109724720176.414,22318891929626,9253742715944.418,1.3592,0.102,2.3762,1.6942,1.4478
2018-10-12,3170.73,3953.66,30549394326600.9,22645417211338,9383800022798.242,1.3792,0.1249,2.3765,1.6951,1.448
2018-10-11,3124.11,3895.52,30046767972167,22292502031194,9245659577818.06,1.3565,0.0991,2.3771,1.6953,1.448
2018-10-10,3281.6,4091.89,31474452519480.703,23347371169712,9713240787871.525,1.421,0.1719,2.3771,1.6955,1.448
2018-10-09,3288.69,4100.73,31449799830702.996,23347881468863,9729810751629.578,1.4199,0.1711,2.3772,1.6957,1.448
2018-10-08,3290.9,4103.48,31431520495562.8,23315476081269,9734413052362.094,1.419,0.1702,2.3776,1.6958,1.448
2018-09-28,3438.86,4287.99,32789225615482.81,24323747410112,10166203913237.826,1.4803,0.2474,2.3778,1.6962,1.4501
2018-09-27,3403.59,4243.86,32430756192663.5,24070496733902,10060856673425.38,1.4641,0.2175,2.3784,1.6964,1.4488
2018-09-26,3417.24,4260.78,32520479478246.7,24121604730902,10099558615901.406,1.4681,0.2249,2.3784,1.6965,1.4488
2018-09-25,3379.8,4214.1,32171351560103.3,23850099143082,9987808091372.387,1.4529,0.2052,2.3785,1.6966,1.4488
2018-09-21,3410.49,4252.35,32453625658285.19,24048972651356,10080374024393.36,1.4657,0.2214,2.3787,1.6977,1.4501
2018-09-20,3310.13,4126.98,31464191669209.61,23345339727763,9781750163703.254,1.42,0.1706,2.3787,1.6978,1.4501
2018-09-19,3312.48,4129.92,31449227055568.21,23340794601084,9786555681075.69,1.4193,0.1702,2.38,1.6979,1.4505
2018-09-18,3269.43,4076.25,31045951807141.61,23004553102943,9659560351660.934,1.4011,0.1463,2.38,1.6981,1.4505
2018-09-17,3204.92,3995.78,30505954713653.004,22594524030875,9470931692993.723,1.3767,0.1225,2.38,1.6983,1.4509
2018-09-14,3242.09,4042.1,30808469490609.39,22821404217174,9579356849458.2,1.3903,0.1328,2.38,1.6985,1.4511
2018-09-13,3236.57,4035.21,30759783982688.61,22775328052431,9564473766375.543,1.3881,0.1316,2.3803,1.6986,1.4511
2018-09-12,3202.02,3992.14,30368548801391,22491639852923,9461471647260.7,1.3704,0.1164,2.381,1.6995,1.4513
2018-09-11,3224.21,4019.12,30547424354789.2,22635195229942,9524377212369.328,1.3773,0.1221,2.3812,1.7,1.4515
2018-09-10,3230.07,4026.42,30600850199964.31,22670411431714,9543157764807.564,1.3797,0.1238,2.3827,1.7002,1.452
2018-09-07,3277.64,4085.72,30948832220222.3,22929652754860,9683567364774.07,1.3954,0.1356,2.3839,1.7008,1.4522
2018-09-06,3262.88,4067.32,30837436258223.902,22832550703162,9640988573799.557,1.3904,0.1312,2.3855,1.7014,1.4522
2018-09-05,3298.14,4108.52,31069384797801.49,23025762770868,9742342545205.152,1.4001,0.1414,2.386,1.7014,1.4524
2018-09-04,3363.9,4190.44,31672624523974.2,23456083987668,9937569414854.91,1.4273,0.1743,2.3865,1.7015,1.4529
2018-09-03,3321.82,4138.02,31310684865797.805,23193508851544,9811245493497.41,1.411,0.1538,2.3875,1.7024,1.4544
2018-08-31,3334.5,4153.82,31395596215513.39,23268097064137,9847786764188.957,1.4148,0.1582,2.3875,1.7026,1.4545
2018-08-30,3351.09,4174.48,31455172689196.9,23326553203938,9850943196875.693,1.4211,0.1657,2.3882,1.7026,1.4545
2018-08-29,3386.57,4218.68,31795991863891.3,23581314125506,9951562797390.65,1.4378,0.1809,2.3889,1.7031,1.4549
2018-08-28,3400.17,4235.62,31874421422362.285,23646881081874,9968803231589.953,1.4562,0.2011,2.3894,1.7032,1.4556
2018-08-27,3406.57,4243.47,31926369487997.113,23693585893013,9984123558873.857,1.4591,0.2039,2.3896,1.7036,1.4556
2018-08-24,3325.33,4142.12,31277930285146.41,23185557067523,9741340922468.824,1.4311,0.1755,2.3911,1.7042,1.4559
2018-08-23,3320.03,4133.85,31155170563619.297,23113717072828,9719983078458.215,1.425,0.1698,2.3913,1.7043,1.4559
2018-08-22,3307.95,4116.8,31070581005394.496,23039904177317,9679313031325.584,1.4211,0.1653,2.3937,1.7047,1.4559
2018-08-21,3326.65,4139.78,31254851070157.39,23189483066783,9732128283565.734,1.4322,0.176,2.3943,1.7054,1.457
2018-08-20,3267.25,4065.56,30803601947936.402,22841979598828,9557026094549.453,1.4115,0.1538,2.3947,1.7057,1.4576
2018-08-17,3229.62,4018.74,30422846969731.01,22571110683130,9460512867759.389,1.3941,0.1344,2.3957,1.7059,1.4577
2018-08-16,3276.73,4076.67,30785531130486,22839099654678,9596021420261.037,1.4105,0.153,2.3965,1.706,1.4577
2018-08-15,3291.98,4095.61,30924873851298.1,22959166767632,9636229863819.258,1.4173,0.1616,2.3974,1.706,1.4582
2018-08-14,3372.91,4195.68,31598527800553.9,23465002397526,9871878905530.064,1.448,0.1879,2.3975,1.7063,1.4588
2018-08-13,3390.34,4217.36,31674331806164.99,23531995352386,9918581647077.92,1.4522,0.1933,2.3978,1.7063,1.459
2018-08-10,3405.02,4235.43,31891136188197.39,23666146549987,9962282900074.627,1.462,0.2018,2.3984,1.7073,1.4608
2018-08-09,3397.53,4225.93,31920101767628.9,23674032184029,9942457387149.975,1.4634,0.2035,2.3991,1.7073,1.4594
2018-08-08,3314.51,4122.25,31303669250408.113,23205319294940,9700026768899.3,1.435,0.1764,2.4007,1.7074,1.4594
2018-08-07,3368.87,4187.84,31745722505265.2,23521253919950,9857551885480.822,1.4545,0.1945,2.4008,1.7077,1.4608
2018-08-06,3273.2728,4068.72,30882722056058.09,22853761219855,9578032161866.395,1.4149,0.1571,2.4011,1.7079,1.4609
2018-08-03,3315.2839,4120.9,31172600369775.1,23084140754933,9695560068716.879,1.4282,0.1702,2.4021,1.7079,1.4619
2018-08-02,3370.9579,4189.84,31499064950384.293,23366423634702,9851614962483.215,1.4431,0.1809,2.4021,1.7079,1.4619
2018-08-01,3447.3882,4284.82,32127690383923.81,23843907857530,10074037564561.605,1.4735,0.2175,2.4025,1.7083,1.4621
2018-07-31,3517.6568,4371.37,32769357940548.027,24322926167497,10280427814455.752,1.5028,0.2693,2.4026,1.7089,1.4621
2018-07-30,3515.0794,4367.65,32658223861767.09,24251124112945,10272080621298.95,1.4978,0.2595,2.4031,1.7091,1.4621
2018-07-27,3521.2269,4375.19,32629823163701.2,24243838256840,10284947123538.178,1.4965,0.2585,2.4032,1.7096,1.4624
2018-07-26,3536.2456,4392.36,32743885563818.01,24314312672622,10328783772943.91,1.501,0.2652,2.4038,1.7098,1.4621
2018-07-25,3577.7522,4443.75,33060818319202.22,24562040949392,10447357227507.453,1.5155,0.2936,2.404,1.7098,1.4621
2018-07-24,3581.7057,4448.5,33086683517950.4,24581250811371,10457406859509.824,1.5166,0.2948,2.406,1.7101,1.4621
2018-07-23,3525.7503,4378.92,32632263613499.92,24188075242420,10300357996633.113,1.4957,0.257,2.4063,1.7102,1.4621
2018-07-20,3492.8938,4337.83,32238695935888.09,23918931603037,10201721010987.03,1.4777,0.2219,2.4073,1.7103,1.4624
2018-07-19,3428.343,4257.36,31463011775140.7,23405998924936,10004626744970.682,1.4421,0.1793,2.4074,1.7103,1.4621
2018-07-18,3431.3227,4260.8,31537188986470.1,23455697042925,10011399820367.15,1.4453,0.1826,2.4081,1.7104,1.4624
2018-07-17,3449.3773,4282.34,31648807611200.613,23554816523212,10061513492550.469,1.4505,0.1879,2.4088,1.7106,1.4629
2018-07-16,3472.0859,4305.34,31983482220014.395,23744456728767,10126922120311.87,1.4588,0.1957,2.4112,1.711,1.4632
2018-07-13,3492.6897,4325.88,32272765621183.992,23925249594581,10190125342854.35,1.4698,0.2104,2.412,1.7112,1.4639
2018-07-12,3481.0559,4306.76,32371828122418.41,23987369482284,10159889410481.328,1.4648,0.2027,2.4133,1.7112,1.4636
2018-07-11,3407.5297,4209.09,31702063661082.3,23513485801919,9947235122031.875,1.4321,0.1731,2.4137,1.7113,1.4636
2018-07-10,3467.5155,4282.44,32227529597285.51,23909070071221,10123008169412.562,1.4556,0.192,2.4138,1.7114,1.4639
2018-07-09,3459.1837,4269.9,32145113311005.895,23828432659203,10101362957153.19,1.4511,0.1879,2.414,1.712,1.4643
2018-07-06,3365.1227,4152.84,31245541931432.914,23186663093221,9825312242739.127,1.4093,0.1513,2.4153,1.7121,1.4645
2018-07-05,3342.4379,4122.76,31072071284043.207,23057304632414,9757343842149.941,1.4005,0.1414,2.4154,1.7122,1.4645
2018-07-04,3363.7473,4147.18,31155192715576.1,23118691895777,9813042551104.33,1.4038,0.1435,2.4161,1.7123,1.4646
2018-07-03,3409.2801,4202.58,31494272012908.7,23355745755587,9965699237864.24,1.418,0.16,2.4163,1.7123,1.4647
2018-07-02,3407.9638,4200.49,31444727996206.31,23359029033513,9958166345374.932,1.4149,0.1558,2.4178,1.7131,1.4649
2018-06-29,3510.9845,4327.29,32349110931420.1,23996980694599,10258702399746.898,1.4621,0.1948,2.4184,1.7134,1.465
2018-06-28,3423.5255,4215.85,31652955082636.3,23487443404365,10001720430584.766,1.4293,0.1682,2.4204,1.7135,1.465
2018-06-27,3459.2621,4258.53,31958361924371.69,23697052094058,10105006527586.205,1.4426,0.1768,2.4207,1.7145,1.465
2018-06-26,3531.1112,4346.47,32459502956651.406,24068572227974,10311892288651.46,1.465,0.199,2.421,1.7146,1.4654
2018-06-25,3560.4777,4382.06,32792245787154.3,24252631561699,10397041543275.428,1.4797,0.2204,2.4215,1.7146,1.4662
2018-06-22,3608.9046,4441.3,33257818452120.613,24568843198191,10542183530650.98,1.5006,0.2557,2.4222,1.7164,1.4664
2018-06-21,3592.965,4418.77,33175406780952.008,24507614992053,10496395200036.195,1.4954,0.2479,2.4224,1.7166,1.4662
2018-06-20,3635.4436,4470.27,33542979850893.7,24769854078018,10620411267815.04,1.5103,0.273,2.4233,1.7166,1.4662
2018-06-19,3621.1166,4451.68,33563060766742.805,24748881162567,10585994137632.059,1.5108,0.2734,2.4236,1.7171,1.4662
2018-06-15,3753.4338,4613.77,34501102495546.29,25417684603360,10966655331828.31,1.5528,0.3439,2.4254,1.7176,1.4664
2018-06-14,3773.3655,4630.35,34568088132978.1,25482529965452,11023184201276.45,1.5533,0.344,2.4254,1.7178,1.4664
2018-06-13,3788.3391,4648.48,34621099455544.01,25546149486152,11064005037763.346,1.5556,0.3477,2.4263,1.718,1.4664
2018-06-12,3825.9534,4694.16,34902173427565.41,25752387455291,11171944971496.477,1.5676,0.3596,2.4285,1.7183,1.4664
2018-06-11,3779.9818,4637.67,34546946927163.902,25401597777838,11039917091818.309,1.5514,0.3424,2.4287,1.7189,1.4664
2018-06-08,3779.6159,4637.03,33370258347660.11,24861009441233,10804687970618.873,1.5175,0.2865,2.4289,1.7194,1.4664
2018-06-07,3831.0128,4696.63,33852362472243,25205798261994,10954751114659.258,1.538,0.3207,2.4294,1.7195,1.4662
2018-06-06,3837.3511,4697.89,33849561382432.805,25205808512071,10967960453552.506,1.5361,0.3162,2.433,1.7202,1.4662
2018-06-05,3845.3164,4707.54,33918406655518.406,25260087074383,10990657075653.79,1.5395,0.3215,2.4334,1.7222,1.4662
2018-06-04,3807.5781,4659.41,33736911134113.19,25113525352115,10885468217217.186,1.5278,0.303,2.4335,1.7224,1.4662
2018-06-01,3770.5891,4614.12,33441631570971.297,24874284985201,10776719226819.705,1.5146,0.2824,2.4339,1.7228,1.4664
2018-05-31,3802.3759,4652.62,33651723211492.49,25026479199878,10863721627347.65,1.524,0.2948,2.434,1.7229,1.4662
2018-05-30,3723.3724,4555.13,33065014577877.5,24566965700142,10639885486341.887,1.4972,0.2496,2.4341,1.7231,1.4662
2018-05-29,3804.0093,4653.6,33807005199042.996,25109532372298,10873317938313.838,1.5307,0.3043,2.4346,1.7233,1.4662
2018-05-28,3833.2599,4688.66,34015779536548.89,25260462196900,10955074878531.373,1.54,0.3207,2.4351,1.7236,1.4662
2018-05-25,3816.498,4668.07,33961267171010.797,25172416156871,10910548355800.877,1.5374,0.3157,2.4356,1.7241,1.4664
2018-05-24,3827.217,4678.11,34081096219711,25272726811608,10942917717155.143,1.5387,0.3187,2.4369,1.7241,1.4662
2018-05-23,3854.5825,4711.4,34313479820709.3,25446490639322,11021138108289.014,1.5491,0.3326,2.4371,1.7242,1.4662
2018-05-22,3906.2081,4774.5,34847458277613.69,25850373592424,11169864917925.062,1.5732,0.3561,2.4375,1.7249,1.4662
2018-05-21,3921.2421,4792.02,35015859103227.09,25947902027805,11214722894360.902,1.5805,0.359,2.4385,1.7252,1.4662
2018-05-18,3903.0637,4769.41,34930853513306.797,25847256573736,11162788025849.115,1.5765,0.3576,2.4405,1.7262,1.4664
2018-05-17,3864.0507,4721.64,34435793635716.49,25472469258441,11049250698223.98,1.5541,0.3392,2.4408,1.7263,1.4662
2018-05-16,3892.8442,4756.6,34622340377378.49,25616940872572,11131067934782.582,1.5624,0.3483,2.4408,1.7267,1.4662
2018-05-15,3924.0975,4794.61,34962189842689.8,25854299136860,11223548525492.34,1.5777,0.3569,2.4415,1.7268,1.4662
2018-05-14,3909.2933,4776.37,34861273939300.098,25781806236899,11182400937286.336,1.5731,0.3549,2.4417,1.7271,1.4662
2018-05-11,3872.8383,4731.79,34626492885569.81,25588292451700,11077676195044.371,1.5625,0.3481,2.442,1.7275,1.4664
2018-05-10,3893.0565,4756.35,34680390396817.9,25663188822316,11132760816461.38,1.5649,0.3491,2.4438,1.7276,1.4662
2018-05-09,3871.6152,4729.87,34514340019989.31,25523213682478,11074080426889.629,1.5573,0.3429,2.4445,1.7278,1.4662
2018-05-08,3878.6767,4737.72,34544142414605.81,25546046313205,11093812114486.723,1.5583,0.3438,2.4452,1.728,1.4662
2018-05-07,3834.1877,4683.38,34185403509048.99,25298281659382,10965131280712.408,1.5421,0.3232,2.4456,1.7281,1.4662
2018-05-04,3774.5981,4610.44,33702642389002.91,24916393508993,10798517885309.158,1.5203,0.2898,2.4472,1.7282,1.4664
2018-05-03,3793.0001,4629.82,33870151485771.7,25031574418449,10852750842033.15,1.5271,0.3002,2.4482,1.7283,1.4662
2018-05-02,3763.6461,4593.99,33669378159303.2,24863840204803,10770325217245.55,1.5174,0.2855,2.4482,1.7285,1.4662
2018-04-27,3756.8765,4585.66,33651123649638.59,24824970592010,10673460465141.715,1.5357,0.3115,2.4494,1.73,1.4664
2018-04-26,3755.4941,4583.51,33507683991859.207,24734371909969,10624945335771.555,1.5403,0.3187,2.4499,1.7301,1.4662
2018-04-25,3828.7015,4672.86,33993864402593.2,25111362612221,10805362826434.322,1.5658,0.3466,2.4503,1.7315,1.4662
2018-04-24,3843.4886,4690.8,34199602829719.617,25254502921136,10831965352473.26,1.579,0.352,2.453,1.7344,1.4662
2018-04-23,3766.3257,4596.63,33549815328969.81,24770086186397,10605152315450.98,1.5513,0.3339,2.4535,1.7345,1.4662
