日期,三月期收益率,六月期收益率,一年期收益率,二年期收益率,三年期收益率,五年期收益率,七年期收益率,十年期收益率,二十年期收益率,三十年期收益率
2023/7/31,0.01601,0.017863,0.018102,0.021646,0.022566,0.024544,0.026373,0.026597,0.028583,0.030103
2023/8/1,0.015841,0.017843,0.017751,0.021552,0.022533,0.024599,0.026393,0.026607,0.028589,0.030119
2023/8/2,0.015607,0.017732,0.017663,0.021451,0.022493,0.024526,0.026304,0.026525,0.028482,0.029989
2023/8/3,0.015514,0.017657,0.017421,0.021212,0.022265,0.024254,0.026202,0.026435,0.028322,0.029927
2023/8/4,0.015472,0.017656,0.017511,0.021301,0.022376,0.02428,0.026206,0.026469,0.028335,0.029927
2023/8/7,0.01537,0.017586,0.017599,0.021431,0.022512,0.024259,0.026149,0.026462,0.028285,0.029904
2023/8/8,0.015644,0.017602,0.017796,0.0214,0.022495,0.024211,0.026096,0.026454,0.028269,0.029879
2023/8/9,0.015451,0.018194,0.018093,0.021428,0.02256,0.024237,0.026142,0.026461,0.028281,0.029896
2023/8/10,0.015444,0.018293,0.018265,0.02152,0.022623,0.02429,0.026202,0.026475,0.028321,0.02992
2023/8/11,0.015319,0.018186,0.018305,0.02147,0.022573,0.024216,0.02609,0.026381,0.028239,0.02985
2023/8/14,0.015257,0.017972,0.018156,0.021417,0.022416,0.024048,0.025922,0.026212,0.028158,0.02971
2023/8/15,0.015027,0.017961,0.018245,0.021193,0.022247,0.023772,0.025577,0.025759,0.028048,0.029342
2023/8/16,0.01565,0.017953,0.018375,0.021125,0.022108,0.02365,0.025498,0.025649,0.027951,0.029259
2023/8/17,0.01619,0.017955,0.018397,0.021251,0.022081,0.023703,0.025533,0.025678,0.027935,0.029285
2023/8/18,0.016119,0.018142,0.018323,0.021176,0.021984,0.023657,0.025454,0.025639,0.027881,0.029225
2023/8/21,0.016061,0.018344,0.018705,0.021092,0.021942,0.023456,0.025156,0.025403,0.0276,0.028894
2023/8/22,0.016066,0.018236,0.01899,0.021168,0.02207,0.023636,0.025317,0.025564,0.027702,0.028938
2023/8/23,0.015907,0.0183,0.018964,0.021239,0.022047,0.023665,0.025271,0.025535,0.027572,0.028834
2023/8/24,0.015715,0.018231,0.018772,0.021189,0.022025,0.023653,0.025315,0.025543,0.027602,0.028812
2023/8/25,0.015725,0.018355,0.018951,0.021504,0.022226,0.023877,0.025488,0.025702,0.027714,0.028877
2023/8/28,0.016416,0.019124,0.019245,0.021771,0.022483,0.024075,0.025638,0.025837,0.027739,0.028955
2023/8/29,0.017053,0.01996,0.019902,0.021875,0.022634,0.024203,0.0257,0.0257,0.027744,0.029006
2023/8/30,0.017102,0.019799,0.019392,0.021497,0.022288,0.023989,0.0256,0.0256,0.027769,0.029026
2023/8/31,0.017009,0.0191,0.019051,0.021497,0.022215,0.023996,0.025575,0.025575,0.027757,0.029027
2023/9/1,0.016514,0.019596,0.019578,0.021765,0.02244,0.024382,0.025949,0.02585,0.027819,0.02928
2023/9/4,0.016526,0.019795,0.019822,0.021973,0.022752,0.024691,0.026249,0.026124,0.027982,0.029611
2023/9/5,0.016186,0.019587,0.019929,0.021919,0.022704,0.024697,0.026224,0.02615,0.028182,0.029666
2023/9/6,0.016009,0.020097,0.020801,0.022409,0.023205,0.025039,0.026499,0.026375,0.028332,0.029869
2023/9/7,0.016508,0.020596,0.020874,0.022519,0.023254,0.024986,0.026498,0.02635,0.028302,0.029834
2023/9/8,0.016601,0.020695,0.020952,0.022511,0.023337,0.02493,0.026474,0.026375,0.028323,0.029849
2023/9/11,0.017451,0.021011,0.021352,0.022601,0.023455,0.02493,0.026448,0.0263,0.028336,0.02983
2023/9/12,0.017651,0.020935,0.021252,0.022492,0.023423,0.024808,0.026408,0.02623,0.028336,0.029824
2023/9/13,0.018029,0.020819,0.021027,0.022233,0.02323,0.024685,0.026249,0.02615,0.028298,0.029732
2023/9/14,0.018015,0.0209,0.021027,0.022195,0.023421,0.02462,0.026174,0.026075,0.028179,0.029545
2023/9/15,0.018023,0.020969,0.021327,0.022395,0.02349,0.024939,0.026474,0.0264,0.028229,0.02984
2023/9/18,0.01806,0.021167,0.021727,0.022695,0.023854,0.025126,0.026499,0.0265,0.02823,0.029841
2023/9/19,0.018171,0.021219,0.021877,0.022895,0.023882,0.025234,0.026625,0.026625,0.02823,0.029895
2023/9/20,0.018507,0.02143,0.022077,0.02287,0.023871,0.025211,0.026675,0.02665,0.028255,0.029919
2023/9/21,0.018613,0.02131,0.021877,0.022719,0.023696,0.025092,0.02655,0.026576,0.028176,0.02984
2023/9/22,0.018529,0.021686,0.021977,0.022843,0.023907,0.025296,0.0268,0.026776,0.028288,0.029971
2023/9/25,0.019096,0.021755,0.022127,0.02307,0.024002,0.025511,0.027,0.026976,0.028427,0.030119
2023/9/26,0.020584,0.022665,0.022327,0.023243,0.024152,0.025491,0.027,0.026951,0.028485,0.030068
2023/9/27,0.021032,0.022889,0.022077,0.023106,0.024059,0.025354,0.026975,0.026877,0.028449,0.03007
2023/9/28,0.020009,0.021998,0.021677,0.022759,0.023713,0.025256,0.026775,0.026751,0.028362,0.030022
2023/10/7,0.018109,0.020903,0.021477,0.022612,0.023702,0.025175,0.026603,0.026651,0.028265,0.029926
2023/10/8,0.017658,0.02065,0.021377,0.022619,0.023677,0.025178,0.026602,0.026626,0.028263,0.029948
2023/10/9,0.01782,0.021099,0.021577,0.023003,0.023968,0.025352,0.026607,0.026702,0.028256,0.02999
2023/10/10,0.018133,0.0216,0.021977,0.023459,0.024389,0.02555,0.026825,0.026811,0.028331,0.030019
2023/10/11,0.018633,0.021936,0.022377,0.023889,0.024901,0.025899,0.02705,0.026976,0.0285,0.030153
2023/10/12,0.018657,0.021842,0.021977,0.023624,0.024687,0.025803,0.027,0.026911,0.028461,0.030139
2023/10/13,0.018957,0.021792,0.021777,0.023481,0.02451,0.025528,0.026825,0.026702,0.028436,0.029952
2023/10/16,0.019357,0.02189,0.021877,0.023804,0.024758,0.025629,0.026973,0.026777,0.028486,0.029997
2023/10/17,0.019852,0.021986,0.022227,0.024053,0.02487,0.02573,0.027025,0.026882,0.028495,0.030021
2023/10/18,0.020402,0.022278,0.022457,0.024308,0.025117,0.026029,0.02715,0.027052,0.028545,0.030021
2023/10/19,0.021302,0.022689,0.022907,0.024498,0.025348,0.026205,0.027275,0.027177,0.028607,0.030077
2023/10/20,0.021802,0.022888,0.023107,0.02425,0.02501,0.025982,0.02715,0.027052,0.028593,0.029962
2023/10/23,0.021802,0.022688,0.023007,0.024106,0.024895,0.025887,0.027125,0.027047,0.028551,0.029903
2023/10/24,0.022052,0.022973,0.023257,0.024118,0.02495,0.025862,0.02725,0.027177,0.028638,0.029978
2023/10/25,0.023048,0.023597,0.022838,0.023615,0.024484,0.025515,0.027075,0.027052,0.028688,0.030004
2023/10/26,0.023045,0.023794,0.022838,0.023885,0.024646,0.025667,0.027175,0.027152,0.028701,0.030054
2023/10/27,0.023027,0.023789,0.022807,0.023835,0.02448,0.025518,0.027103,0.027133,0.028737,0.030104
2023/10/30,0.022905,0.02358,0.022251,0.023725,0.024337,0.025526,0.027105,0.027141,0.028753,0.030106
2023/10/31,0.022929,0.023578,0.022051,0.023611,0.024301,0.025325,0.026878,0.026938,0.028574,0.029956
2023/11/1,0.023114,0.023846,0.022501,0.023817,0.024376,0.025299,0.026815,0.026853,0.028549,0.029911
2023/11/2,0.022867,0.023392,0.022151,0.023524,0.024077,0.024975,0.02655,0.026553,0.028401,0.029666
2023/11/3,0.022785,0.023289,0.022202,0.023713,0.024225,0.025177,0.026635,0.026613,0.028438,0.029727
2023/11/6,0.022798,0.023277,0.022303,0.023766,0.024249,0.025181,0.0266,0.026554,0.028431,0.029683
2023/11/7,0.022904,0.023476,0.022505,0.024122,0.024454,0.025329,0.026699,0.026632,0.028431,0.029718
2023/11/8,0.023189,0.023583,0.022479,0.023839,0.024385,0.025211,0.026529,0.026464,0.028407,0.029583
2023/11/9,0.02316,0.023572,0.022406,0.024012,0.024474,0.025204,0.02655,0.026494,0.028356,0.029584
2023/11/10,0.023276,0.023668,0.022306,0.023808,0.024365,0.025029,0.026475,0.026444,0.028256,0.029459
2023/11/13,0.023116,0.023554,0.022059,0.023736,0.024237,0.024909,0.02646,0.026454,0.02818,0.029385
2023/11/14,0.023167,0.023498,0.021713,0.023757,0.024263,0.025039,0.026575,0.026573,0.02828,0.029439
2023/11/15,0.023194,0.023646,0.021613,0.023493,0.024063,0.025021,0.026613,0.026633,0.028308,0.029485
2023/11/16,0.023141,0.023645,0.021415,0.023381,0.023938,0.025027,0.026517,0.026558,0.028258,0.02944
2023/11/17,0.023118,0.023592,0.021221,0.023423,0.023852,0.025058,0.02647,0.026524,0.028158,0.029336
2023/11/20,0.023075,0.023633,0.021477,0.023641,0.02403,0.025243,0.026539,0.026584,0.028158,0.029321
2023/11/21,0.02319,0.02378,0.022024,0.023942,0.024331,0.02545,0.026614,0.026684,0.028158,0.029388
2023/11/22,0.023756,0.024049,0.023112,0.024135,0.024559,0.025661,0.026783,0.026823,0.028245,0.029538
2023/11/23,0.023605,0.024196,0.023264,0.024402,0.024861,0.025837,0.026987,0.027023,0.028372,0.029704
2023/11/24,0.023607,0.024196,0.023317,0.024563,0.024911,0.025961,0.02703,0.027053,0.028397,0.029684
2023/11/27,0.023715,0.02439,0.023889,0.024719,0.025037,0.026012,0.027093,0.027108,0.028467,0.029745
2023/11/28,0.023767,0.024392,0.023564,0.024369,0.024817,0.025762,0.026834,0.026898,0.028334,0.02954
2023/11/29,0.02455,0.024375,0.023566,0.02446,0.024842,0.02584,0.026792,0.026826,0.02833,0.029525
2023/11/30,0.023874,0.023606,0.023367,0.024259,0.024721,0.025691,0.026664,0.02668,0.028248,0.029405
2023/12/1,0.023941,0.023704,0.023439,0.024169,0.024725,0.025665,0.026588,0.026625,0.028273,0.029445
2023/12/4,0.024115,0.02433,0.023769,0.024576,0.024947,0.02592,0.02675,0.026725,0.028276,0.029537
2023/12/5,0.024111,0.02448,0.023817,0.024514,0.024924,0.025843,0.02665,0.02665,0.028261,0.029487
2023/12/6,0.024762,0.024898,0.023971,0.024776,0.025102,0.025952,0.026705,0.026725,0.028314,0.029517
2023/12/7,0.024413,0.024698,0.023816,0.024427,0.024773,0.025644,0.026576,0.02664,0.028244,0.029457
2023/12/8,0.02419,0.024593,0.023791,0.024375,0.024724,0.02557,0.026575,0.026636,0.02823,0.029428
2023/12/11,0.024196,0.024543,0.023816,0.02435,0.024649,0.025427,0.026353,0.02644,0.028155,0.029288
2023/12/12,0.024238,0.02459,0.023826,0.024359,0.024622,0.025342,0.026335,0.026375,0.028137,0.029293
2023/12/13,0.02405,0.024041,0.023526,0.023905,0.024279,0.025136,0.026106,0.026226,0.028044,0.029148
2023/12/14,0.023601,0.02379,0.023351,0.023674,0.024188,0.025188,0.026217,0.026376,0.028044,0.029219
2023/12/15,0.023041,0.023293,0.023076,0.023402,0.023915,0.024916,0.026032,0.026227,0.027894,0.029039
2023/12/18,0.022998,0.022883,0.022951,0.02329,0.023901,0.024867,0.026002,0.026126,0.027766,0.028869
2023/12/19,0.022653,0.022814,0.023001,0.023632,0.024148,0.025088,0.026052,0.026191,0.027791,0.02892
2023/12/20,0.022418,0.022845,0.023051,0.023709,0.024142,0.025197,0.026068,0.026222,0.027766,0.028849
2023/12/21,0.0222,0.0227,0.022801,0.023461,0.023948,0.024783,0.025753,0.025901,0.027564,0.028492
2023/12/22,0.022206,0.022415,0.022526,0.023213,0.023726,0.024562,0.025698,0.025877,0.027464,0.028341
2023/12/25,0.021506,0.022269,0.022246,0.022887,0.02335,0.024172,0.025453,0.025678,0.027214,0.028077
2023/12/26,0.021181,0.0216,0.022046,0.022559,0.022945,0.024123,0.025503,0.025804,0.027389,0.028267
2023/12/27,0.019545,0.021,0.021546,0.022212,0.022597,0.023836,0.025401,0.025577,0.027347,0.028167
2023/12/28,0.019007,0.0206,0.021196,0.02223,0.022876,0.024081,0.025427,0.025694,0.027384,0.028288
2023/12/29,0.018017,0.0206,0.020796,0.022098,0.022894,0.024001,0.025328,0.025553,0.027349,0.028269
2023/12/31,0.018017,0.0206,0.020796,0.022098,0.022894,0.024001,0.025328,0.025553,0.027349,0.028269
2024/1/2,0.018057,0.02082,0.021166,0.022462,0.02342,0.024374,0.0256,0.025601,0.027401,0.028422
2024/1/3,0.018091,0.020998,0.021416,0.022558,0.023381,0.024212,0.025452,0.025531,0.02742,0.028402
2024/1/4,0.018406,0.021212,0.021541,0.022554,0.023269,0.024089,0.02535,0.025368,0.02729,0.02817
2024/1/5,0.018025,0.020815,0.021091,0.022369,0.022931,0.023903,0.025175,0.025175,0.027215,0.028043
2024/1/8,0.018125,0.020682,0.021191,0.022558,0.023083,0.02408,0.025175,0.025136,0.02717,0.02802
2024/1/9,0.018208,0.020891,0.020991,0.022388,0.022909,0.023905,0.02495,0.024862,0.026914,0.027693
2024/1/10,0.018196,0.0208,0.021091,0.02254,0.022973,0.024062,0.02502,0.024982,0.026989,0.027758
2024/1/11,0.018296,0.020791,0.020941,0.022398,0.022942,0.024042,0.025026,0.024992,0.026972,0.027769
2024/1/12,0.018308,0.02079,0.020941,0.022428,0.022941,0.024156,0.0252,0.025172,0.027097,0.02793
2024/1/15,0.018508,0.0207,0.020991,0.022561,0.023008,0.024256,0.02525,0.025212,0.027039,0.027856
2024/1/16,0.018708,0.0208,0.021091,0.022734,0.02315,0.024406,0.02525,0.025252,0.026998,0.027897
2024/1/17,0.020057,0.02075,0.021041,0.022638,0.023055,0.024003,0.02512,0.025077,0.02688,0.027747
2024/1/18,0.020073,0.0207,0.020991,0.022581,0.023072,0.023954,0.025135,0.025092,0.02688,0.027732
2024/1/19,0.019792,0.020487,0.020841,0.022392,0.022901,0.02378,0.02505,0.025027,0.02672,0.027583
2024/1/22,0.019866,0.020407,0.020813,0.022383,0.022813,0.023709,0.024902,0.024922,0.02635,0.027224
2024/1/23,0.019787,0.020382,0.020841,0.022499,0.022975,0.023835,0.02504,0.025042,0.02635,0.027327
2024/1/24,0.019787,0.020274,0.020691,0.022239,0.022675,0.023713,0.02505,0.025042,0.026297,0.02738
2024/1/25,0.01955,0.019962,0.020342,0.021874,0.022358,0.023314,0.024815,0.024984,0.026197,0.027321
2024/1/26,0.019042,0.019865,0.020229,0.021889,0.022391,0.023441,0.024839,0.024994,0.026222,0.027331
2024/1/29,0.01862,0.019498,0.019401,0.021467,0.022158,0.023222,0.02474,0.02494,0.026172,0.027272
2024/1/30,0.018096,0.018725,0.018751,0.021166,0.021721,0.022849,0.024324,0.024557,0.025778,0.026831
2024/1/31,0.01791,0.018706,0.018802,0.021336,0.02193,0.022872,0.024167,0.02433,0.025403,0.026482
2024/2/1,0.017753,0.018572,0.018802,0.021499,0.022107,0.023048,0.024215,0.024354,0.025373,0.026472
2024/2/2,0.017718,0.018782,0.018903,0.02137,0.021886,0.022799,0.024115,0.024244,0.025434,0.026353
2024/2/5,0.017505,0.018445,0.018829,0.021457,0.021887,0.022751,0.023978,0.024002,0.025222,0.025974
2024/2/6,0.017558,0.018518,0.019269,0.021967,0.022405,0.023329,0.024503,0.024525,0.025672,0.026579
2024/2/7,0.01744,0.018511,0.019287,0.021563,0.021864,0.022985,0.02415,0.024153,0.025522,0.026214
2024/2/8,0.017277,0.018541,0.019265,0.021496,0.021891,0.022885,0.024353,0.024379,0.025572,0.026505
2024/2/9,0.017127,0.018481,0.019265,0.021496,0.021891,0.022885,0.0243,0.024302,0.025534,0.026505
2024/2/19,0.016713,0.018779,0.019157,0.021511,0.021909,0.023058,0.024263,0.024344,0.025444,0.02627
2024/2/20,0.016632,0.017937,0.018649,0.021241,0.021634,0.022759,0.024041,0.024134,0.02525,0.026004
2024/2/21,0.016017,0.017497,0.018149,0.021133,0.021634,0.022683,0.024018,0.024119,0.025209,0.02601
2024/2/22,0.016052,0.01744,0.017731,0.020703,0.021284,0.022439,0.023835,0.024033,0.025129,0.02591
2024/2/23,0.015512,0.017215,0.017699,0.020787,0.021234,0.022495,0.02381,0.024009,0.025046,0.025809
2024/2/26,0.015512,0.017129,0.01767,0.020663,0.021134,0.022244,0.023629,0.023789,0.024816,0.0254
2024/2/27,0.015855,0.016785,0.017739,0.020913,0.021334,0.022419,0.023675,0.023809,0.024666,0.025224
2024/2/28,0.016625,0.017031,0.017863,0.020687,0.021103,0.022223,0.0234,0.023376,0.024506,0.024868
2024/2/29,0.016454,0.016939,0.017871,0.020526,0.021005,0.022178,0.0234,0.023375,0.024306,0.024616
2024/3/1,0.01628,0.016885,0.017833,0.020964,0.021405,0.022632,0.023799,0.023675,0.024644,0.024915
2024/3/4,0.016055,0.016643,0.017612,0.020862,0.02123,0.022489,0.023569,0.023475,0.024509,0.024738
2024/3/5,0.015955,0.017017,0.017732,0.020706,0.021108,0.022285,0.023358,0.023169,0.024559,0.024794
2024/3/6,0.016006,0.017026,0.017574,0.020337,0.020708,0.021675,0.022828,0.02265,0.024188,0.024274
2024/3/7,0.015809,0.016528,0.017578,0.02052,0.020857,0.021959,0.022973,0.022776,0.024222,0.02431
2024/3/8,0.015819,0.016641,0.017525,0.020617,0.020906,0.022089,0.023023,0.022825,0.024272,0.024335
2024/3/11,0.016056,0.016655,0.017575,0.020754,0.02111,0.02232,0.023198,0.02305,0.024538,0.024766
2024/3/12,0.015931,0.016673,0.017975,0.021072,0.021517,0.022716,0.023598,0.023476,0.0252,0.025415
2024/3/13,0.016237,0.016762,0.018175,0.021025,0.021548,0.022587,0.023448,0.023326,0.02515,0.025313
2024/3/14,0.016437,0.016969,0.018475,0.021013,0.021528,0.022595,0.023672,0.023425,0.025179,0.025343
2024/3/15,0.016537,0.016907,0.018325,0.02081,0.021276,0.022428,0.023496,0.0232,0.025033,0.025094
2024/3/18,0.016724,0.016813,0.017825,0.020435,0.020812,0.022168,0.023294,0.022926,0.024846,0.024857
2024/3/19,0.016739,0.016873,0.017725,0.020023,0.020742,0.022074,0.023154,0.022801,0.024473,0.024485
2024/3/20,0.016658,0.016835,0.017725,0.020031,0.020828,0.022233,0.023369,0.022951,0.024633,0.02466
2024/3/21,0.016412,0.017004,0.017625,0.019836,0.02063,0.022036,0.02322,0.022851,0.024583,0.024615
2024/3/22,0.016403,0.016952,0.017625,0.019791,0.020695,0.022143,0.02337,0.023051,0.024741,0.024832
2024/3/25,0.0165,0.017073,0.017875,0.019596,0.020793,0.022281,0.023543,0.023151,0.024891,0.024962
2024/3/26,0.016365,0.016829,0.0179,0.019549,0.0208,0.022279,0.023593,0.023175,0.024891,0.024982
2024/3/27,0.016408,0.016679,0.017525,0.01941,0.020545,0.021948,0.0232,0.022876,0.024568,0.024636
2024/3/28,0.016411,0.016685,0.017525,0.019415,0.020549,0.022112,0.0233,0.023026,0.024543,0.024664
2024/3/29,0.016414,0.016591,0.017225,0.019017,0.020315,0.021974,0.023175,0.022901,0.024333,0.024594
2024/4/1,0.016333,0.016464,0.017425,0.019129,0.020643,0.022172,0.023375,0.023082,0.024508,0.024848
2024/4/2,0.016202,0.016329,0.017275,0.018958,0.020553,0.021967,0.023225,0.022927,0.024392,0.02475
2024/4/3,0.016122,0.016249,0.017225,0.018886,0.020428,0.021897,0.0231,0.022837,0.024285,0.024635
2024/4/7,0.016102,0.016189,0.017225,0.018886,0.020446,0.021946,0.023175,0.022937,0.024413,0.024776
2024/4/8,0.015892,0.015988,0.017025,0.01863,0.0202,0.02169,0.023,0.022822,0.024299,0.024656
2024/4/9,0.015792,0.015848,0.016925,0.018562,0.020183,0.021533,0.02295,0.022802,0.024249,0.024637
2024/4/10,0.015601,0.016148,0.017033,0.01856,0.020187,0.021591,0.023025,0.022972,0.024399,0.024891
2024/4/11,0.015501,0.016084,0.017033,0.018538,0.020164,0.021378,0.022901,0.022928,0.024518,0.024928
2024/4/12,0.015502,0.016051,0.016958,0.018465,0.019925,0.021119,0.022583,0.022837,0.024424,0.02487
2024/4/15,0.015407,0.016051,0.017033,0.018688,0.020135,0.021263,0.02254,0.022798,0.024357,0.024863
2024/4/16,0.01541,0.016156,0.017233,0.018785,0.020212,0.021288,0.022447,0.022723,0.024233,0.024717
2024/4/17,0.015461,0.016384,0.017133,0.018769,0.020161,0.021053,0.022366,0.022608,0.024098,0.024556
2024/4/18,0.015459,0.016317,0.016983,0.018543,0.019935,0.020804,0.022315,0.022537,0.023957,0.024466
2024/4/19,0.015529,0.016331,0.016933,0.01851,0.019931,0.020755,0.022241,0.02254,0.023807,0.024411
2024/4/22,0.015723,0.016231,0.016833,0.018411,0.019774,0.020735,0.022125,0.022435,0.023659,0.024341
2024/4/23,0.015813,0.016151,0.016633,0.018266,0.019457,0.020563,0.02195,0.02226,0.023398,0.024211
2024/4/24,0.016228,0.0166,0.016696,0.018542,0.019853,0.020965,0.022449,0.022727,0.023965,0.024791
2024/4/25,0.015803,0.016597,0.016046,0.018279,0.019443,0.020668,0.022242,0.022612,0.024132,0.024841
2024/4/26,0.016103,0.016599,0.016646,0.018937,0.019981,0.021245,0.022778,0.023084,0.024475,0.025257
2024/4/28,0.016219,0.0166,0.016932,0.018927,0.020333,0.021575,0.02309,0.023244,0.024688,0.025493
2024/4/29,0.016342,0.016627,0.017831,0.019494,0.020647,0.021876,0.023344,0.02353,0.024799,0.025833
2024/4/30,0.015342,0.016596,0.016928,0.019032,0.019836,0.021484,0.022822,0.023028,0.024557,0.025382
2024/5/6,0.016485,0.016584,0.017022,0.01905,0.019819,0.021268,0.022786,0.023081,0.024757,0.025587
2024/5/7,0.016442,0.016675,0.017028,0.018776,0.0196,0.020994,0.022521,0.022896,0.024599,0.025413
2024/5/8,0.01632,0.016868,0.017071,0.018835,0.019797,0.021068,0.022595,0.022955,0.02464,0.025499
2024/5/9,0.016202,0.016673,0.017205,0.018886,0.020084,0.021295,0.022889,0.023186,0.024746,0.025726
2024/5/10,0.016199,0.016665,0.017044,0.018794,0.01993,0.021301,0.022816,0.023122,0.024796,0.025826
2024/5/11,0.016277,0.016645,0.017092,0.01893,0.02009,0.021556,0.023087,0.023361,0.025131,0.026126
2024/5/13,0.015816,0.016172,0.016417,0.018564,0.019517,0.02096,0.022638,0.0229,0.024731,0.025661
2024/5/14,0.015714,0.015837,0.016132,0.01847,0.019482,0.02086,0.022564,0.022938,0.024731,0.025631
2024/5/15,0.015811,0.016,0.016134,0.018364,0.019446,0.020916,0.02261,0.02302,0.024806,0.025681
2024/5/16,0.0157,0.015905,0.01628,0.01848,0.019696,0.021035,0.02278,0.023147,0.024831,0.025811
2024/5/17,0.016003,0.016025,0.016073,0.018324,0.019206,0.020928,0.022707,0.023077,0.024881,0.025867
2024/5/20,0.015361,0.015629,0.016136,0.018362,0.019315,0.020983,0.022714,0.023105,0.024881,0.025917
2024/5/21,0.015323,0.015741,0.016129,0.018458,0.01952,0.021028,0.022741,0.023141,0.024893,0.025927
2024/5/22,0.015516,0.015711,0.016052,0.01836,0.019372,0.020959,0.022697,0.023123,0.024789,0.0257
2024/5/23,0.015608,0.015683,0.016085,0.018217,0.019327,0.020884,0.022546,0.023063,0.024604,0.025451
2024/5/24,0.015606,0.015823,0.016375,0.018278,0.01943,0.02096,0.022613,0.023134,0.024672,0.025515
2024/5/27,0.015513,0.0161,0.016612,0.018372,0.01954,0.020961,0.022566,0.023084,0.024654,0.025452
2024/5/28,0.015413,0.016048,0.016552,0.01832,0.019391,0.020871,0.022468,0.022994,0.024534,0.025302
2024/5/29,0.015632,0.016037,0.016567,0.01818,0.019295,0.020848,0.022438,0.022776,0.024571,0.025242
2024/5/30,0.015616,0.016039,0.016531,0.018104,0.019275,0.020862,0.022446,0.022826,0.024602,0.025327
2024/5/31,0.015428,0.016099,0.016444,0.017987,0.01936,0.02085,0.022526,0.022926,0.024802,0.025552
2024/6/3,0.015051,0.015856,0.016457,0.017862,0.019324,0.020699,0.022328,0.022853,0.024728,0.025473
2024/6/4,0.015435,0.015793,0.016461,0.017858,0.019197,0.020708,0.022308,0.022854,0.024754,0.025453
2024/6/5,0.014956,0.015654,0.016319,0.017785,0.018969,0.020573,0.022093,0.022808,0.024629,0.025378
2024/6/6,0.014817,0.015447,0.016105,0.017759,0.018922,0.020595,0.022136,0.022828,0.024654,0.025378
