日期,收盘点位,全收益收盘点位(元),市值(元),流通市值(元),自由流通市值(元),PE-TTM市值加权,PE-TTM 分位点,PE-TTM 80%分位点值,PE-TTM 50%分位点值,PE-TTM 20%分位点值
2022/3/2,4578.6,6071.83,5.04205E+13,3.8903E+13,1.9628E+13,13.2658,0.6728,14.0802,12.2511,10.3616
2022/3/1,4619.69,6126.31,5.07529E+13,3.91769E+13,1.98028E+13,13.3532,0.6893,14.0802,12.2503,10.3616
2022/2/28,4581.65,6075.87,5.03452E+13,3.88498E+13,1.96428E+13,13.2458,0.6693,14.0802,12.2488,10.3616
2022/2/25,4573.42,6064.96,5.02139E+13,3.87558E+13,1.96058E+13,13.2117,0.6623,14.0802,12.2484,10.3616
2022/2/24,4529.32,6006.47,4.98959E+13,3.84799E+13,1.94189E+13,13.1279,0.645,14.0802,12.2479,10.3616
2022/2/23,4623.05,6130.77,5.08275E+13,3.91918E+13,1.98138E+13,13.3728,0.6919,14.0802,12.247,10.3616
2022/2/22,4574.15,6065.93,5.04717E+13,3.8892E+13,1.96143E+13,13.2794,0.6779,14.0802,12.2464,10.3616
2022/2/21,4634.31,6145.71,5.10443E+13,3.93458E+13,1.98651E+13,13.4298,0.7014,14.0802,12.2448,10.3616
2022/2/18,4651.24,6168.15,5.12059E+13,3.94565E+13,1.99372E+13,13.4722,0.7104,14.0802,12.2431,10.3616
2022/2/17,4629.16,6138.88,5.09552E+13,3.92641E+13,1.98417E+13,13.4064,0.6972,14.0802,12.2424,10.3616
2022/2/16,4617.99,6124.06,5.08888E+13,3.92039E+13,1.979E+13,13.3883,0.6952,14.0802,12.2418,10.3616
2022/2/15,4600.1,6100.34,5.06759E+13,3.90588E+13,1.97099E+13,13.3328,0.6886,14.0802,12.2411,10.3616
2022/2/14,4551.69,6036.14,5.03249E+13,3.86842E+13,1.95123E+13,13.2402,0.6717,14.0802,12.2409,10.3616
2022/2/11,4601.4,6102.06,5.09046E+13,3.90863E+13,1.9735E+13,13.3923,0.6956,14.0802,12.2405,10.3616
2022/2/10,4639.86,6153.07,5.11219E+13,3.92223E+13,1.98906E+13,13.4486,0.7055,14.0802,12.2383,10.3616
2022/2/9,4652.06,6169.25,5.11204E+13,3.92444E+13,1.99423E+13,13.4495,0.7059,14.0802,12.2361,10.3616
2022/2/8,4608.77,6111.84,5.0726E+13,3.89333E+13,1.97618E+13,13.3455,0.6915,14.0802,12.2351,10.3616
2022/2/7,4634.09,6145.41,5.07125E+13,3.90043E+13,1.98651E+13,13.3421,0.6915,14.0802,12.2335,10.3616
2022/1/28,4563.77,6052.16,4.9789E+13,3.83457E+13,1.95513E+13,13.1003,0.6424,14.0787,12.2279,10.3779
2022/1/27,4619.88,6126.57,5.0422E+13,3.88122E+13,1.97965E+13,13.2671,0.6801,14.0787,12.2254,10.3779
2022/1/26,4712.31,6249.15,5.12979E+13,3.95051E+13,2.01708E+13,13.498,0.7173,14.0787,12.2228,10.3779
2022/1/25,4678.45,6204.24,5.09298E+13,3.92332E+13,2.00339E+13,13.4012,0.6975,14.0787,12.2218,10.3779
2022/1/24,4786.74,6347.85,5.20591E+13,4.00991E+13,2.04979E+13,13.6982,0.7484,14.0802,12.2207,10.3616
2022/1/21,4779.31,6338,5.19976E+13,4.00361E+13,2.04602E+13,13.6819,0.745,14.0802,12.2205,10.3616
2022/1/20,4823.51,6396.61,5.24733E+13,4.04021E+13,2.06442E+13,13.8063,0.7647,14.0802,12.2194,10.3616
2022/1/19,4780.38,6339.41,5.20374E+13,4.00469E+13,2.04533E+13,13.6919,0.7474,14.0802,12.2178,10.3616
2022/1/18,4813.35,6383.13,5.23373E+13,4.02567E+13,2.05914E+13,13.7704,0.7589,14.0802,12.2164,10.3616
2022/1/17,4767.28,6322.04,5.17487E+13,3.98043E+13,2.03997E+13,13.6165,0.7371,14.0802,12.2152,10.3616
2022/1/14,4726.73,6268.27,5.14299E+13,3.95394E+13,2.0225E+13,13.5326,0.7269,14.0802,12.2146,10.3616
2022/1/13,4765.92,6320.24,5.19762E+13,3.99355E+13,2.03939E+13,13.6763,0.7458,14.0802,12.2124,10.3616
2022/1/12,4845.58,6425.88,5.26414E+13,4.04999E+13,2.07319E+13,13.8512,0.7696,14.0802,12.2095,10.3616
2022/1/11,4797.77,6362.48,5.22018E+13,4.01235E+13,2.05281E+13,13.735,0.7544,14.0802,12.2087,10.3616
2022/1/10,4844.05,6423.84,5.26546E+13,4.04769E+13,2.07172E+13,13.8539,0.7713,14.0802,12.2084,10.3616
2022/1/7,4822.37,6395.1,5.24549E+13,4.03184E+13,2.06253E+13,13.8011,0.7651,14.0802,12.2076,10.3616
2022/1/6,4818.23,6389.61,5.22959E+13,4.02267E+13,2.06035E+13,13.7593,0.7598,14.0802,12.2065,10.3616
2022/1/5,4868.12,6455.77,5.27516E+13,4.06144E+13,2.08157E+13,13.8812,0.7742,14.0802,12.2051,10.3582
2022/1/4,4917.77,6521.61,5.31231E+13,4.09331E+13,2.10175E+13,13.9785,0.7824,14.0802,12.2042,10.3582
2021/12/31,4940.37,6551.59,5.32542E+13,4.10638E+13,2.11228E+13,14.0131,0.7872,14.0802,12.2039,10.3582
2021/12/30,4921.51,6526.57,5.30709E+13,4.0922E+13,2.10446E+13,13.9651,0.7807,14.0802,12.1988,10.3582
2021/12/29,4883.48,6476.14,5.27669E+13,4.06523E+13,2.08745E+13,13.8847,0.7757,14.0802,12.1976,10.3521
2021/12/28,4955.96,6572.26,5.34578E+13,4.12362E+13,2.11888E+13,14.0668,0.7975,14.0802,12.1963,10.3508
2021/12/27,4919.32,6523.67,5.31533E+13,4.09858E+13,2.10302E+13,13.9853,0.784,14.0802,12.1934,10.345
2021/12/24,4921.34,6526.35,5.31819E+13,4.1007E+13,2.10378E+13,13.9925,0.7844,14.0802,12.1933,10.345
2021/12/23,4948.74,6562.68,5.34415E+13,4.11952E+13,2.11537E+13,14.0613,0.7959,14.0802,12.191,10.345
2021/12/22,4914.45,6517.22,5.30625E+13,4.08719E+13,2.10112E+13,13.9618,0.7823,14.0802,12.1898,10.345
2021/12/21,4913.49,6515.93,5.30907E+13,4.08606E+13,2.10089E+13,13.9677,0.7831,14.0802,12.1896,10.3429
2021/12/20,4880.42,6472.08,5.271E+13,4.05854E+13,2.08633E+13,13.8667,0.7774,14.0802,12.187,10.3429
2021/12/17,4954.76,6570.67,5.3378E+13,4.11018E+13,2.11814E+13,14.0459,0.7934,14.0802,12.1868,10.3429
2021/12/16,5034.73,6676.72,5.41218E+13,4.17158E+13,2.1518E+13,14.2415,0.8292,14.0802,12.1845,10.3429
2021/12/15,5005.9,6638.48,5.37916E+13,4.14576E+13,2.13924E+13,14.155,0.8177,14.0787,12.1843,10.3429
2021/12/14,5049.7,6696.56,5.41659E+13,4.17598E+13,2.15803E+13,14.2545,0.8317,14.0774,12.182,10.3429
2021/12/13,5083.8,6741.79,5.45741E+13,4.20357E+13,2.17296E+13,14.3616,0.8486,14.0756,12.1814,10.3429
2021/12/10,5055.12,6703.75,4.99458E+13,3.9521E+13,2.01323E+13,13.5133,0.7333,14.0745,12.1786,10.3429
2021/12/9,5078.69,6735.01,5.01782E+13,3.97147E+13,2.02215E+13,13.5761,0.742,14.0745,12.175,10.3429
2021/12/8,4995.93,6625.25,4.94166E+13,3.91104E+13,1.98984E+13,13.3701,0.7086,14.0745,12.1725,10.3429
2021/12/7,4922.1,6527.34,4.88087E+13,3.83936E+13,1.96078E+13,13.2056,0.6819,14.0745,12.1689,10.3429
2021/12/6,4892.62,6488.25,4.85361E+13,3.81683E+13,1.94945E+13,13.1319,0.6671,14.0745,12.1653,10.3429
2021/12/3,4901.02,6499.38,4.86056E+13,3.82213E+13,1.95315E+13,13.1507,0.672,14.0745,12.1642,10.3429
2021/12/2,4856.16,6439.9,4.81804E+13,3.78501E+13,1.93548E+13,13.0356,0.6428,14.0745,12.1608,10.3429
2021/12/1,4843.85,6423.57,4.80454E+13,3.77441E+13,1.92987E+13,12.9991,0.6366,14.0745,12.1564,10.3429
2021/11/30,4832.03,6407.89,4.78539E+13,3.75857E+13,1.92438E+13,12.9473,0.6247,14.0745,12.1521,10.3429
2021/11/29,4851.42,6433.61,4.7979E+13,3.77181E+13,1.93179E+13,12.9811,0.6325,14.0745,12.1461,10.3429
2021/11/26,4860.13,6445.15,4.81008E+13,3.7826E+13,1.93485E+13,13.0141,0.6399,14.0745,12.146,10.3429
2021/11/25,4896.44,6493.31,4.84792E+13,3.81126E+13,1.94915E+13,13.1165,0.663,14.0745,12.145,10.3429
2021/11/24,4916.66,6520.12,4.86827E+13,3.82736E+13,1.95698E+13,13.1715,0.6761,14.0745,12.1446,10.3429
2021/11/23,4913.35,6515.73,4.86226E+13,3.82081E+13,1.95601E+13,13.1553,0.6741,14.0745,12.1415,10.3429
2021/11/22,4912.4,6514.47,4.8608E+13,3.81881E+13,1.95498E+13,13.1513,0.6733,14.0745,12.1406,10.3429
2021/11/19,4890.06,6484.85,4.84162E+13,3.80408E+13,1.94621E+13,13.0994,0.6593,14.0745,12.1397,10.3429
2021/11/18,4837.62,6415.21,4.78999E+13,3.7627E+13,1.9249E+13,12.9597,0.6296,14.0745,12.1388,10.3429
2021/11/17,4885.75,6478.98,4.82837E+13,3.79462E+13,1.94398E+13,13.0636,0.651,14.0745,12.138,10.3429
2021/11/16,4883.32,6475.45,4.82504E+13,3.79224E+13,1.94291E+13,13.0546,0.6498,14.0745,12.1351,10.3429
2021/11/15,4882.38,6474.2,4.82545E+13,3.77838E+13,1.94327E+13,13.0557,0.6502,14.0745,12.1338,10.3429
2021/11/12,4888.37,6482.15,4.83192E+13,3.78257E+13,1.9457E+13,13.0732,0.6527,14.0745,12.1293,10.3429
2021/11/11,4898.65,6495.78,4.84371E+13,3.79011E+13,1.94995E+13,13.1051,0.6605,14.0745,12.1274,10.3429
2021/11/10,4821.19,6393.06,4.77475E+13,3.7358E+13,1.91856E+13,12.9185,0.6259,14.0745,12.1274,10.3429
2021/11/9,4846.74,6426.95,4.80302E+13,3.75748E+13,1.92855E+13,12.995,0.6407,14.0745,12.1273,10.3429
2021/11/8,4848.18,6428.69,4.8054E+13,3.76112E+13,1.92876E+13,13.0014,0.6424,14.0745,12.1268,10.3429
2021/11/5,4842.35,6420.95,4.79722E+13,3.75693E+13,1.92633E+13,12.9793,0.6379,14.0745,12.1262,10.3429
2021/11/4,4868.74,6455.95,4.8266E+13,3.77893E+13,1.93741E+13,13.0588,0.6519,14.0745,12.1228,10.3429
2021/11/3,4821.11,6392.79,4.78766E+13,3.74689E+13,1.91955E+13,12.9534,0.6329,14.0745,12.1209,10.3429
2021/11/2,4839.85,6417.63,4.80706E+13,3.76129E+13,1.92553E+13,13.0059,0.6436,14.0745,12.1187,10.3429
2021/11/1,4890.69,6485.05,4.85761E+13,3.80129E+13,1.94549E+13,13.1427,0.6708,14.0745,12.1179,10.3429
2021/10/29,4908.77,6509.03,4.87396E+13,3.81947E+13,1.94925E+13,13.303,0.7012,14.0745,12.1179,10.3429
2021/10/28,4864.14,6449.85,4.8426E+13,3.79295E+13,1.94367E+13,13.0951,0.6601,14.0745,12.1169,10.3429
2021/10/27,4898.16,6494.97,4.88927E+13,3.82741E+13,1.95531E+13,13.1498,0.6737,14.0745,12.1121,10.3429
2021/10/26,4963.1,6581.07,4.94597E+13,3.87122E+13,1.98038E+13,13.2912,0.7,14.0745,12.112,10.3429
2021/10/25,4979.52,6602.85,4.96505E+13,3.88387E+13,1.983E+13,13.3486,0.7066,14.0745,12.111,10.3429
2021/10/22,4959.73,6573.54,4.94076E+13,3.86525E+13,1.98027E+13,13.3163,0.7025,14.0745,12.1071,10.3429
2021/10/21,4928.02,6530.53,4.9238E+13,3.85064E+13,1.96841E+13,13.2732,0.6967,14.0745,12.1063,10.3429
2021/10/20,4910.18,6506.78,4.90176E+13,3.83558E+13,1.96065E+13,13.2291,0.6885,14.0745,12.1059,10.3429
2021/10/19,4922.72,6523.4,4.91762E+13,3.84708E+13,1.96607E+13,13.2687,0.6967,14.0745,12.1055,10.3429
2021/10/18,4874.78,6459.86,4.87654E+13,3.81395E+13,1.94647E+13,13.1312,0.6724,14.0745,12.1052,10.3429
2021/10/15,4932.11,6535.84,4.91931E+13,3.85323E+13,1.97023E+13,13.2583,0.6938,14.0745,12.0997,10.3429
2021/10/14,4913.61,6510.34,4.89963E+13,3.83635E+13,1.9616E+13,13.2053,0.6852,14.0745,12.0908,10.3429
2021/10/13,4940.11,6545.44,4.92042E+13,3.85526E+13,1.97203E+13,13.2613,0.6951,14.0745,12.0875,10.3429
2021/10/12,4883.84,6470.88,4.8862E+13,3.82423E+13,1.95026E+13,13.1835,0.6827,14.0745,12.0863,10.3429
2021/10/11,4936.19,6540.25,4.93522E+13,3.86016E+13,1.97098E+13,13.3168,0.7029,14.0745,12.0863,10.3429
2021/10/8,4929.94,6531.97,4.92348E+13,3.85276E+13,1.96855E+13,13.2851,0.7008,14.0745,12.0844,10.3429
2021/9/30,4866.38,6447.75,4.85943E+13,3.80291E+13,1.94322E+13,13.1123,0.6695,14.0745,12.081,10.3429
2021/9/29,4833.93,6404.75,4.83533E+13,3.78088E+13,1.93146E+13,13.0472,0.658,14.0745,12.0796,10.3429
2021/9/28,4883.83,6470.83,4.89001E+13,3.82536E+13,1.95105E+13,13.1971,0.6852,14.0745,12.0767,10.3429
2021/9/27,4877.37,6462.27,4.8708E+13,3.8142E+13,1.9474E+13,13.1453,0.6778,14.0745,12.0766,10.3429
2021/9/24,4849.43,6425.25,4.85079E+13,3.78627E+13,1.9371E+13,13.089,0.6654,14.0745,12.0735,10.3429
2021/9/23,4853.2,6430.24,4.86478E+13,3.79276E+13,1.93857E+13,13.1267,0.6749,14.0745,12.07,10.3429
2021/9/22,4821.77,6388.6,4.83855E+13,3.77355E+13,1.9262E+13,13.0559,0.6609,14.0745,12.0698,10.3429
2021/9/17,4855.94,6433.84,4.86067E+13,3.78305E+13,1.93974E+13,13.1156,0.6723,14.0745,12.065,10.3429
2021/9/16,4807.7,6368.82,4.82822E+13,3.75533E+13,1.91951E+13,13.028,0.6567,14.0745,12.0624,10.3429
2021/9/15,4867.32,6447.8,4.88379E+13,3.79589E+13,1.94176E+13,13.178,0.6838,14.0745,12.0621,10.3429
2021/9/14,4917.16,6513.83,4.92487E+13,3.82872E+13,1.96097E+13,13.2888,0.7015,14.0745,12.061,10.3429
2021/9/13,4991.66,6612.52,4.99841E+13,3.88176E+13,1.99079E+13,13.4873,0.7286,14.0745,12.0598,10.3429
2021/9/10,5013.52,6641.48,4.9998E+13,3.88662E+13,1.9988E+13,13.491,0.7293,14.0745,12.0592,10.3429
2021/9/9,4970.01,6583.84,4.97E+13,3.85874E+13,1.98068E+13,13.4106,0.7141,14.0745,12.0584,10.3429
2021/9/8,4972.13,6586.65,4.95943E+13,3.85008E+13,1.98069E+13,13.3821,0.7116,14.0745,12.0574,10.3429
2021/9/7,4992.83,6614.07,4.96952E+13,3.86174E+13,1.98879E+13,13.4093,0.7137,14.0745,12.0533,10.3429
2021/9/6,4933.73,6535.77,4.91238E+13,3.81549E+13,1.96484E+13,13.2551,0.6972,14.0745,12.0492,10.3429
2021/9/3,4843.06,6415.67,4.83386E+13,3.75377E+13,1.9288E+13,13.0432,0.6635,14.0745,12.0466,10.3429
2021/9/2,4869.41,6450.57,4.85087E+13,3.76778E+13,1.93865E+13,13.0892,0.6701,14.0745,12.0441,10.3429
2021/9/1,4869.46,6450.64,4.84614E+13,3.76081E+13,1.93916E+13,13.0764,0.6672,14.0745,12.0441,10.3429
2021/8/31,4805.61,6366.06,4.77958E+13,3.70904E+13,1.9136E+13,12.8968,0.6409,14.0745,12.0441,10.3429
2021/8/30,4813.27,6376.2,4.76698E+13,3.70501E+13,1.91138E+13,13.0708,0.6668,14.0745,12.0441,10.3429
2021/8/27,4827.04,6394.45,4.78053E+13,3.71203E+13,1.91086E+13,13.4215,0.7162,14.0745,12.0441,10.3429
2021/8/26,4801.61,6360.39,4.75628E+13,3.69126E+13,1.88315E+13,13.45,0.7207,14.0745,12.0441,10.3429
2021/8/25,4898.16,6488.28,4.83936E+13,3.75833E+13,1.92121E+13,13.6848,0.7561,14.0745,12.0441,10.3429
2021/8/24,4888.39,6472.27,4.82683E+13,3.74349E+13,1.91785E+13,13.6651,0.7532,14.0745,12.0441,10.3429
2021/8/23,4835.88,6402.75,4.78129E+13,3.70384E+13,1.89552E+13,13.5602,0.7408,14.0745,12.0441,10.3429
2021/8/20,4769.27,6309.78,4.72455E+13,3.65901E+13,1.86843E+13,13.4162,0.7178,14.0745,12.0441,10.3429
2021/8/19,4862.14,6430.05,4.79741E+13,3.72374E+13,1.90383E+13,13.6468,0.7515,14.0745,12.0441,10.3429
2021/8/18,4894.24,6472.36,4.83471E+13,3.7506E+13,1.91715E+13,13.7391,0.7639,14.0745,12.0441,10.3429
2021/8/17,4837.4,6396.86,4.77379E+13,3.70232E+13,1.88913E+13,13.5802,0.7445,14.0745,12.0441,10.3429
2021/8/16,4941.07,6533.72,4.86293E+13,3.77562E+13,1.92941E+13,13.8407,0.7766,14.0745,12.0441,10.3429
2021/8/13,4945.98,6538.52,4.86225E+13,3.77494E+13,1.93079E+13,13.8761,0.7803,14.0745,12.0441,10.3429
2021/8/12,4973.35,6573.99,4.88634E+13,3.78854E+13,1.93111E+13,13.9498,0.784,14.0745,12.0441,10.3429
2021/8/11,5015.34,6629.44,4.91742E+13,3.81753E+13,1.94747E+13,14.0388,0.7939,14.0745,12.0441,10.3429
2021/8/10,5043.15,6666.18,4.92874E+13,3.83286E+13,1.95732E+13,14.0726,0.7997,14.0745,12.0441,10.3429
2021/8/9,4985.56,6589.97,4.87588E+13,3.78606E+13,1.93435E+13,13.9401,0.784,14.0745,12.0441,10.3429
2021/8/6,4921.56,6505.27,4.81656E+13,3.73683E+13,1.90884E+13,13.7731,0.7705,14.0745,12.0441,10.3429
2021/8/5,4948.67,6539.88,4.83796E+13,3.75406E+13,1.91717E+13,13.8372,0.7783,14.0745,12.0441,10.3429
2021/8/4,4978.85,6579.57,4.86646E+13,3.77627E+13,1.92899E+13,13.9189,0.784,14.0745,12.0441,10.3429
2021/8/3,4934.46,6520.57,4.83467E+13,3.75063E+13,1.91235E+13,13.8282,0.7783,14.0745,12.0441,10.3429
2021/8/2,4933.74,6519.61,4.84352E+13,3.7538E+13,1.91275E+13,13.8538,0.7807,14.0745,12.0441,10.3429
2021/7/30,4811.17,6357.65,4.73201E+13,3.66438E+13,1.86465E+13,13.5503,0.7454,14.0745,12.0441,10.3429
2021/7/29,4850.27,6407.1,4.7654E+13,3.69558E+13,1.87972E+13,13.6675,0.7585,14.0745,12.0441,10.3429
2021/7/28,4760.48,6286.78,4.70089E+13,3.64407E+13,1.84535E+13,13.4825,0.7351,14.0745,12.0441,10.3429
2021/7/27,4751.31,6273.91,4.69739E+13,3.63918E+13,1.84179E+13,13.4628,0.731,14.0745,12.0441,10.3429
2021/7/26,4925.3,6503.35,4.84474E+13,3.75684E+13,1.90867E+13,13.8852,0.7828,14.0745,12.0441,10.3429
2021/7/23,5089.23,6719.81,4.99223E+13,3.87603E+13,1.97215E+13,14.3164,0.8408,14.0745,12.0441,10.3429
2021/7/22,5151.75,6801.89,5.03747E+13,3.91538E+13,1.99571E+13,14.4461,0.8593,14.0662,12.0441,10.3429
2021/7/21,5144.04,6790.98,5.02242E+13,3.90736E+13,1.99187E+13,14.4029,0.8544,14.0659,12.0441,10.3429
2021/7/20,5108.99,6741.74,4.99378E+13,3.88738E+13,1.97868E+13,14.3199,0.842,14.0655,12.0441,10.3429
2021/7/19,5113.49,6747.16,5.00282E+13,3.89242E+13,1.98091E+13,14.3459,0.8466,14.0633,12.0441,10.3429
2021/7/16,5094.77,6722.11,4.99244E+13,3.88035E+13,1.97427E+13,14.3161,0.8425,14.0602,12.0441,10.3429
2021/7/15,5151.46,6792.09,5.03932E+13,3.91936E+13,1.99608E+13,14.4505,0.8614,14.0576,12.0441,10.3429
2021/7/14,5083.08,6700.34,4.99059E+13,3.87288E+13,1.96882E+13,14.3108,0.8425,14.0516,12.0441,10.3429
2021/7/13,5142.1,6777.87,5.05131E+13,3.91596E+13,1.99232E+13,14.4849,0.8667,14.05,12.0441,10.3429
2021/7/12,5132.71,6757.03,5.04092E+13,3.90597E+13,1.98908E+13,14.4551,0.863,14.0491,12.0441,10.3429
2021/7/9,5069.44,6671.81,5.0017E+13,3.87216E+13,1.96468E+13,14.3427,0.847,14.0465,12.0441,10.3429
2021/7/8,5088.26,6690.49,5.02175E+13,3.88813E+13,1.97199E+13,14.4002,0.8556,14.0452,12.0441,10.3429
2021/7/7,5140.49,6757.16,5.07679E+13,3.92959E+13,1.99304E+13,14.558,0.8754,14.0448,12.0441,10.3429
2021/7/6,5083.1,6679.83,5.03877E+13,3.89753E+13,1.9712E+13,14.4489,0.8626,14.0409,12.0441,10.3429
2021/7/5,5085.79,6678.4,5.03999E+13,3.89925E+13,1.97156E+13,14.4525,0.863,14.0379,12.0441,10.3429
2021/7/2,5081.12,6672.11,5.03102E+13,3.8958E+13,1.97013E+13,14.4267,0.8601,14.0346,12.0441,10.3429
2021/7/1,5229.66,6867,5.15819E+13,4.00101E+13,2.02792E+13,14.7914,0.8972,14.0305,12.0441,10.3429
2021/6/30,5224.04,6859.06,5.15302E+13,3.99133E+13,2.02504E+13,14.774,0.8955,14.027,12.0441,10.3429
2021/6/29,5190.54,6811.75,5.12291E+13,3.96908E+13,2.01126E+13,14.6877,0.891,14.0253,12.0441,10.3429
2021/6/28,5251.76,6887.63,5.18143E+13,4.01322E+13,2.03512E+13,14.8555,0.9021,14.0248,12.0441,10.3429
2021/6/25,5239.97,6871.85,5.18023E+13,4.00807E+13,2.03193E+13,14.852,0.9009,14.0175,12.0441,10.3429
2021/6/24,5155.97,6756.92,5.10302E+13,3.94886E+13,1.99937E+13,14.6307,0.8848,14.0171,12.0441,10.3429
2021/6/23,5147.39,6743.92,5.09186E+13,3.93844E+13,1.99623E+13,14.5987,0.8836,14.0119,12.0441,10.3429
2021/6/22,5122.16,6710.15,5.07606E+13,3.92711E+13,1.98625E+13,14.5534,0.8778,14.0102,12.0441,10.3429
2021/6/21,5090.39,6668.1,5.04323E+13,3.89862E+13,1.97365E+13,14.4593,0.8684,14.0078,12.0441,10.3429
2021/6/18,5102.47,6683.8,5.05518E+13,3.89979E+13,1.97856E+13,14.4935,0.8721,14.006,12.0441,10.3429
2021/6/17,5101.89,6680.61,5.05731E+13,3.9045E+13,1.97868E+13,14.4996,0.8733,14.0033,12.0441,10.3429
2021/6/16,5080.49,6648.22,5.05066E+13,3.9009E+13,1.97091E+13,14.4806,0.8712,14.0025,12.0441,10.3429
2021/6/15,5166.56,6759.65,5.11741E+13,3.95319E+13,2.00319E+13,14.6719,0.8918,14.0019,12.0441,10.3429
2021/6/11,5224.7,6835.59,5.03357E+13,3.92455E+13,1.9808E+13,14.3474,0.8557,13.9959,12.0447,10.3429
2021/6/10,5271.47,6894.27,5.06908E+13,3.95556E+13,1.99787E+13,14.4486,0.8684,13.981,12.0447,10.3429
2021/6/9,5236.45,6848.02,5.04333E+13,3.93353E+13,1.98464E+13,14.3752,0.8602,13.9733,12.0447,10.3429
2021/6/8,5232.12,6841.14,5.03639E+13,3.92583E+13,1.98276E+13,14.3554,0.8581,13.9716,12.0447,10.3429
2021/6/7,5277.63,6900.24,5.06881E+13,3.95743E+13,1.99945E+13,14.4478,0.868,13.9681,12.0447,10.3429
2021/6/4,5282.28,6905.41,5.07049E+13,3.95955E+13,2.00142E+13,14.4526,0.8688,13.9663,12.0441,10.3429
2021/6/3,5255.29,6866.66,5.04901E+13,3.94054E+13,1.99112E+13,14.3914,0.8626,13.9568,12.0441,10.3429
2021/6/2,5289.97,6910.75,5.07702E+13,3.95881E+13,2.00407E+13,14.4712,0.8708,13.9549,12.0441,10.3429
2021/6/1,5341.68,6975.5,5.11583E+13,3.98877E+13,2.02353E+13,14.5818,0.8824,13.9467,12.0441,10.3429
2021/5/31,5331.57,6961.77,5.10718E+13,3.98253E+13,2.0205E+13,14.5572,0.8791,13.9437,12.0441,10.3429
2021/5/28,5321.09,6947.26,5.10937E+13,3.98168E+13,2.01681E+13,14.5634,0.8803,13.9301,12.0441,10.3429
2021/5/27,5338.23,6968.4,5.11975E+13,3.9924E+13,2.02324E+13,14.593,0.8836,13.917,12.0441,10.3429
2021/5/26,5320.59,6945.19,5.10776E+13,3.98152E+13,2.01616E+13,14.5588,0.8803,13.8959,12.0441,10.3429
2021/5/25,5318.48,6942.32,5.10128E+13,3.9785E+13,2.01498E+13,14.5404,0.8795,13.8943,12.0441,10.3429
2021/5/24,5155.59,6729.62,4.95893E+13,3.86317E+13,1.95248E+13,14.1346,0.8334,13.8871,12.0441,10.3429
2021/5/21,5134.15,6701.61,4.94236E+13,3.8468E+13,1.94469E+13,14.0874,0.8215,13.8755,12.0441,10.3429
2021/5/20,5186.41,6768.42,4.98696E+13,3.88154E+13,1.96444E+13,14.2145,0.8445,13.8755,12.0441,10.3429
2021/5/19,5172.27,6749.67,4.97789E+13,3.87421E+13,1.95858E+13,14.1887,0.842,13.8755,12.0441,10.3429
2021/5/18,5187.6,6768.68,4.99742E+13,3.88976E+13,1.96517E+13,14.2443,0.8486,13.8755,12.0441,10.3429
2021/5/17,5184.99,6765.26,4.98981E+13,3.8828E+13,1.96395E+13,14.2226,0.8466,13.8745,12.0441,10.3429
2021/5/14,5110.59,6667.31,4.9319E+13,3.83086E+13,1.93608E+13,14.0576,0.8178,13.8671,12.0441,10.3429
2021/5/13,4992.97,6513.26,4.83012E+13,3.75181E+13,1.89213E+13,13.7675,0.7861,13.8671,12.0441,10.3429
2021/5/12,5044.55,6580.48,4.87517E+13,3.78439E+13,1.91162E+13,13.8959,0.8026,13.8671,12.0441,10.3429
2021/5/11,5023.06,6552.03,4.85012E+13,3.7646E+13,1.90333E+13,13.8245,0.7951,13.8671,12.0441,10.3429
2021/5/10,4992.42,6512.03,4.82533E+13,3.7398E+13,1.8915E+13,13.7538,0.7853,13.8745,12.0441,10.3429
2021/5/7,4996.05,6516.59,4.81878E+13,3.73011E+13,1.89275E+13,13.7352,0.7816,13.8755,12.0441,10.3429
2021/5/6,5061.12,6601.41,4.85968E+13,3.76682E+13,1.91762E+13,13.8517,0.7968,13.8871,12.0441,10.3429
2021/4/30,5123.49,6682.75,4.90235E+13,3.79974E+13,1.94037E+13,13.9733,0.8064,13.8943,12.0466,10.345
2021/4/29,5164.17,6735.65,4.95468E+13,3.83263E+13,1.93861E+13,14.4135,0.8677,13.8943,12.0466,10.345
2021/4/28,5119.24,6677.05,4.91489E+13,3.80148E+13,1.91531E+13,14.6339,0.8857,13.8943,12.0466,10.345
2021/4/27,5090.52,6639.59,4.8929E+13,3.78081E+13,1.90159E+13,14.633,0.8853,13.8943,12.0466,10.345
2021/4/26,5077.24,6622.27,4.88417E+13,3.77086E+13,1.88916E+13,14.6916,0.8911,13.8943,12.0466,10.345
2021/4/23,5135.45,6697.49,4.93803E+13,3.81215E+13,1.90965E+13,14.8851,0.9034,13.8943,12.0466,10.345
2021/4/22,5089.24,6637.23,4.90795E+13,3.78326E+13,1.89024E+13,14.8129,0.8989,13.8943,12.0466,10.345
2021/4/21,5098.74,6644.41,4.92022E+13,3.79189E+13,1.89338E+13,14.8566,0.9009,13.8943,12.0466,10.345
2021/4/20,5083.37,6624.37,4.91405E+13,3.78556E+13,1.88525E+13,14.8527,0.8997,13.8943,12.0466,10.345
2021/4/19,5087.02,6628.92,4.92341E+13,3.78989E+13,1.88656E+13,14.9012,0.9042,13.8943,12.0466,10.345
